"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","3a5bdaa9-c74c-4471-a89f-d632123431e4","","","","","","SQ0272592","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684d8442d473b5539fc16484","b92451d2-cbb8-4b0b-bbcc-d74430075830","PHYSICAL","shop","rose-prick-by-tom-ford","Rose Prick by Tom Ford","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Sichuan Pepper and Turmeric.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>May Rose, Bulgarian Rose and Turkish Rose.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Patchouli and Tonka Bean.</span></p>","SQ3221851","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /tom-ford, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/9ea97a0c-b101-40b2-a3f1-638b66a845c2/image_Pippit_202507021156+-+2025-07-06T114035.873.jpeg"
"","f1fa99a4-29d2-413c-8f3a-bfdbb8534a61","","","","","","SQ3756178","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","294e4b09-2a43-4076-ad42-7b8f8bd28169","","","","","","SQ1938489","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","212f62f6-a5fb-4bf2-bc62-eaba7163fc84","","","","","","SQ6358103","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684d84431ef4b52dec08dcef","08f63987-bdac-474c-9bb1-39c785a7c39c","PHYSICAL","shop","lost-cherry-by-tom-ford","Lost Cherry by Tom Ford","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Bitter Almond, Black Cherry and Cherry Liqueur.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Sour Cherry, Plum, Turkish Rose and Jasmine Sambac.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Tonka Bean, Vanilla, Cinnamon, Peru Balsam, Benzoin, Sandalwood, Cloves, Cedar, Patchouli and Vetiver.</span></p>","SQ5461387","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /tom-ford, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/0922bd9c-e5ff-4793-8253-9f6f78b69b94/image_Pippit_202507021156+-+2025-07-06T113826.444.jpeg"
"","c261abde-9e19-48e1-ab5e-5e336d2658d6","","","","","","SQ1709115","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","eafacd11-e683-4460-8d55-7f35eb520e04","","","","","","SQ4563914","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9c277785-4efc-4261-baf8-4df1db0f5e12","","","","","","SQ3887029","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684d84451ef4b52dec08dcf3","f94441b4-bb87-407f-85db-d86065b56842","PHYSICAL","shop","cherry-smoke-by-tom-ford","Cherry Smoke by Tom Ford","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Sour Cherry and Saffron.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Leather, Olive, Chinese Osmanthus and Apricot.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Smoke, Woody Notes and Cypriol Oil.</span></p>","SQ2357571","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /tom-ford, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/5edeac03-ed19-4e9b-a2ea-c7471c8dfa72/image_Pippit_202507021156+-+2025-07-05T174933.662.jpeg"
"","c7868b91-0fac-4970-b5d0-bba89fa6cd06","","","","","","SQ7288471","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","701d75fe-0db1-4f70-90d0-20f985908b92","","","","","","SQ2901729","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","762c8bb1-a816-41cc-93df-8777c7c6790c","","","","","","SQ4801166","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684d84460a63794fee8bf387","59652ce1-1b90-403b-8410-13f8c9d32381","PHYSICAL","shop","neroli-portofino-by-tom-ford","Neroli Portofino by Tom Ford","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Bergamot, Mandarin Orange, Lemon, Bitter Orange, Lavender, Rosemary and Myrtle.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>African Orange Flower, Neroli, Jasmine and Pitosporum.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Amber, Angelica and Ambrette (Musk Mallow).</span></p>","SQ6174814","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /tom-ford, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/c40ea8a1-ff07-459f-bfa7-16b3ee5d4af3/image_Pippit_202507021156+-+2025-07-05T174206.506.jpeg"
"","ec258d3d-56dc-4a09-bad8-256c64d8f3f6","","","","","","SQ0635051","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","8b6c02c4-4bc4-40ea-b1b2-8fe1ae536b1c","","","","","","SQ6442870","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","54754ebd-e998-457c-ba6e-409095b64cd2","","","","","","SQ3940137","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684d8448d473b5539fc16489","1b64740d-af06-464d-893a-b49378a8b249","PHYSICAL","shop","tobacco-vanille-by-tom-ford","Tobacco Vanille by Tom Ford","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Tobacco Leaf and Spicy Notes.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Vanilla, Cacao, Tonka Bean and Tobacco Blossom.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Dried Fruits and Woody Notes.</span></p>","SQ9892717","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /tom-ford, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/3f797fd1-bc80-406f-8bdc-8d93ca09612c/image_Pippit_202507021156+-+2025-07-05T174029.599.jpeg"
"","d8491f1e-89a8-4a46-944b-95b2893d4728","","","","","","SQ6417413","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0579a96b-cb56-421d-a71a-a2fa83e978f7","","","","","","SQ6083185","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bb5ed54f-daa9-498a-86ab-43822a0cd7e6","","","","","","SQ5888404","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684d84490a63794fee8bf38a","8bb2f7bb-39f7-4c7d-ab34-0ec7fe9276ef","PHYSICAL","shop","noir-de-noir-by-tom-ford","Noir de Noir by Tom Ford","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Note: </span></strong><span>Saffron.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Black Rose, Truffle and Floral Notes.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Patchouli, Vanilla, Agarwood (Oud) and Oakmoss.</span></p>","SQ0976050","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /tom-ford, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/c254c653-2211-4504-9acf-852cd7f29691/image_Pippit_202507021156+-+2025-07-05T173906.891.jpeg"
"","4d57aa03-729f-47b3-a2ca-3ac4891e9c94","","","","","","SQ3970445","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","faba744f-6269-4640-8f37-b32628a78cd2","","","","","","SQ6109099","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7fe2976b-181a-4e31-82ec-fa0e182383ac","","","","","","SQ1762997","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684ec8911ef4b52dec098d5c","714e3dd0-ca54-4d5e-aed0-9e63ad28274d","PHYSICAL","shop","english-pear-freesia-by-jo-malone-london","English Pear & Freesia by Jo Malone London","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Pear and Melon.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Freesia and Rose.</span></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Musk, Patchouli, Rhuburb and Amber.</span></p>","SQ6349424","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /jo-malone-london, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/63dae94d-76e0-46a9-aac6-8467ea3fced0/image_Pippit_202507021156+-+2025-07-05T170517.359.jpeg"
"","12349744-c1f2-42b0-b965-064cb575ec0c","","","","","","SQ4740304","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f5414ba9-b76f-4fc9-ae01-349a102e536a","","","","","","SQ5947546","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b2a11e21-3122-4dc7-aa79-9627ea974def","","","","","","SQ5740494","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684ec9a50a63794fee8ca3cf","14e0240c-46e3-4a7e-aa51-98060a3e8ebb","PHYSICAL","shop","althar-by-parfums-de-marly","Althaïr by Parfums de Marly","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes</span></strong><span>: Cinnamon, Cardamom, Orange Blossom and Bergamot.</span></p><p class=""Default"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes</span></strong><span>: Bourbon Vanilla and Elemi.</span></p><p class=""Default"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes:</span></strong><span> Praline, Musk, Ambroxan, Guaiac Wood, Tonka and Candied Almond.</span></p>","SQ4348738","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/parfums-de-marly, /men","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/617a3e17-4528-447b-91ce-c755802e5d6b/image_Pippit_202506301816+%2842%29.jfif"
"","57eb27ac-87a7-4f4e-b89f-9b3bfa5a6de3","","","","","","SQ1836529","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0c044390-6ebb-4a3d-87b5-33b7374e34f0","","","","","","SQ2475482","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3058ad01-5e6d-4352-ac02-c1da14241842","","","","","","SQ3700915","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684ecc5664f4dd59c05d7e14","d6e005a3-6fd7-4b07-9b98-89e3ac40f5c2","PHYSICAL","shop","changing-constance-by-penhaligons","Changing Constance by Penhaligon's","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Cardamom and Pimento.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Caramel and Salt.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes</span></strong><span>: Vanilla, Cashmeran and Tobacco.</span></p>","SQ5643811","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/women, /penhaligons","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/3820a26a-15dd-408a-9967-4c173fda183a/image_Pippit_202506301816+%2843%29.jfif"
"","2ba4fa3f-7543-4955-bbb8-2743ea4da79e","","","","","","SQ5294885","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","175ec787-a708-4564-9db8-b6187d005c71","","","","","","SQ7292194","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f846031e-256b-4a70-81ab-f9923d07d1c9","","","","","","SQ9184471","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684ecd150a63794fee8ca7fb","b6fb12be-1fb5-4b76-a002-c28fb698b15f","PHYSICAL","shop","the-blazing-mr-sam-by-penhaligons","The Blazing Mr Sam by Penhaligon's","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Cardamom and Cinnamon.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Black Pepper, Saffron and Cumin.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes</span></strong><span>: Tobacco, Vanilla, Cedar and Patchouli.</span></p>","SQ0016078","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/men, /penhaligons","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/79a9e81d-fbc3-4311-999e-12fd9bb61631/image_Pippit_202506301816+%2844%29.jfif"
"","62d1de72-b60b-4b84-abcc-48ccb3411133","","","","","","SQ7358935","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","99150189-cac1-44d4-ae23-fdcee22e4c86","","","","","","SQ1620244","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","35a6b764-65e9-403c-8aca-fa9d6d8987e6","","","","","","SQ4294857","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684ece19d473b5539fc21afb","105bbc89-a627-4432-a9ef-8bc5dad44b80","PHYSICAL","shop","limmensit-by-louis-vuitton","L’Immensité by Louis Vuitton","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Grapefruit, Ginger and Bergamot.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Notes: </span></strong><span>Water Notes, Sage, Rosemary and Geranium.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Ambroxan, Amber and Labdanum.</span></p>","SQ3186217","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /louis-vuitton, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/c5fe337e-e7c1-4aee-ac4f-7f5dd1f9b7bd/image_Pippit_202507021156+-+2025-07-05T170122.776.jpeg"
"","9e37a0ee-be5a-43c0-8502-8e9373e9e5c5","","","","","","SQ8917465","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3162bc86-1656-4aae-9bc7-89045855353c","","","","","","SQ1415547","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c22da185-a2af-4951-9795-41ec4e5ad4bb","","","","","","SQ4047538","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"684ecea764f4dd59c05d80eb","9b479ea8-b165-4f92-9d18-ab9e4ad2ef23","PHYSICAL","shop","oud-for-greatness-by-initio-parfums-privs","Oud for Greatness by Initio Parfums Privés","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Top Notes: </span></strong><span>Saffron, Nutmeg and Lavender.</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Middle Note: </span></strong><span>Agarwood (Oud).</span></p><p class=""MsoNormal"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Base Notes: </span></strong><span>Patchouli and Musk.</span></p>","SQ2468265","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /men, /initio-parfums-privs","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/aa66491c-46de-40a6-86c2-3ed8f0c7bd5d/image_Pippit_202507021156+-+2025-07-05T165808.228.jpeg"
